txn_id,sender_id,receiver_id,amount,txn_type,txn_timestamp,channel
TXN0003940,ACC0001628,ACC0000242,1435.15,P2P,2026-08-01 09:13:05.988311,INTENT
TXN0026217,ACC0000457,ACC0003321,2384.24,P2P,2026-08-01 09:13:13.936926,QR
TXN0024927,ACC0001937,ACC0002160,1128.11,P2P,2026-08-01 09:13:19.389645,UPI_APP
TXN0009904,ACC0000323,ACC0001720,685.77,P2P,2026-08-01 09:13:20.652241,INTENT
TXN0016141,ACC0000326,ACC0003806,378.64,P2M,2026-08-01 09:13:46.708376,QR
TXN0027698,ACC0003278,ACC0003817,479.63,P2P,2026-08-01 09:13:53.264587,QR
TXN0016104,ACC0001615,ACC0001393,387.07,P2P,2026-08-01 09:13:57.514895,UPI_APP
TXN0002923,ACC0004398,ACC0000048,625.65,P2P,2026-08-01 09:13:57.929805,QR
TXN0042545,ACC0002509,ACC0003977,431.01,P2P,2026-08-01 09:14:03.399712,UPI_APP
TXN0003344,ACC0004189,ACC0000110,608.46,REFUND,2026-08-01 09:14:41.625491,INTENT
TXN0037304,ACC0002354,ACC0000881,625.14,P2P,2026-08-01 09:14:45.928594,QR
TXN0002687,ACC0003927,ACC0001977,1402.04,P2M,2026-08-01 09:14:58.507373,INTENT
TXN0039657,ACC0004399,ACC0004248,1024.93,P2P,2026-08-01 09:15:07.720848,INTENT
TXN0033449,ACC0004004,ACC0003199,1933.7,P2P,2026-08-01 09:15:12.832803,INTENT
TXN0042501,ACC0002403,ACC0001640,887.74,P2P,2026-08-01 09:15:23.571889,UPI_APP
TXN0049989,ACC0001438,ACC0000988,302.16,P2P,2026-08-01 09:15:26.214137,INTENT
TXN0046044,ACC0001000,ACC0000076,2959.07,P2P,2026-08-01 09:15:28.866871,INTENT
TXN0033820,ACC0003557,ACC0000729,462.32,P2P,2026-08-01 09:15:46.730051,INTENT
TXN0026467,ACC0000402,ACC0001390,962.63,P2M,2026-08-01 09:15:47.320826,UPI_APP
TXN0038756,ACC0002597,ACC0000152,1075.39,P2P,2026-08-01 09:15:49.499279,INTENT
TXN0037885,ACC0000359,ACC0001290,785.79,P2P,2026-08-01 09:15:59.823884,QR
TXN0023567,ACC0004047,ACC0002284,1440.46,P2P,2026-08-01 09:15:59.906257,QR
TXN0032367,ACC0003276,ACC0001090,816.66,P2P,2026-08-01 09:16:17.179125,INTENT
TXN0021482,ACC0004396,ACC0003687,1463.35,P2P,2026-08-01 09:16:31.790954,QR
TXN0016632,ACC0004086,ACC0001957,349.05,P2P,2026-08-01 09:16:34.139340,UPI_APP
TXN0008213,ACC0004099,ACC0003892,1387.34,P2P,2026-08-01 09:16:36.909243,INTENT
TXN0001899,ACC0003948,ACC0004300,109.84,P2P,2026-08-01 09:16:46.310520,QR
TXN0046315,ACC0002035,ACC0000578,437.28,P2M,2026-08-01 09:17:00.907332,UPI_APP
TXN0037461,ACC0001561,ACC0004171,61.17,P2P,2026-08-01 09:17:01.793085,QR
TXN0045019,ACC0003995,ACC0002661,597.23,P2P,2026-08-01 09:17:07.975679,UPI_APP
TXN0037226,ACC0001073,ACC0000309,468.95,P2M,2026-08-01 09:17:35.701338,INTENT
TXN0049767,ACC0001281,ACC0003616,752.27,P2P,2026-08-01 09:17:45.224890,INTENT
TXN0022806,ACC0000432,ACC0002930,94.22,P2M,2026-08-01 09:17:52.662953,QR
TXN0024402,ACC0000708,ACC0000016,1286.94,P2P,2026-08-01 09:17:54.323325,INTENT
TXN0012144,ACC0000449,ACC0001643,2195.23,P2M,2026-08-01 09:17:59.416043,INTENT
TXN0037411,ACC0003433,ACC0003108,158.39,P2M,2026-08-01 09:18:11.547948,UPI_APP
TXN0032391,ACC0000387,ACC0003021,1456.14,P2M,2026-08-01 09:18:33.117618,UPI_APP
TXN0038578,ACC0004447,ACC0004424,1152.59,P2P,2026-08-01 09:18:38.564639,UPI_APP
TXN0045580,ACC0001511,ACC0004160,289.34,P2P,2026-08-01 09:19:15.145909,QR
TXN0048374,ACC0000115,ACC0002932,731.87,P2P,2026-08-01 09:19:15.351504,QR
TXN0021031,ACC0003766,ACC0003810,1303.48,P2P,2026-08-01 09:19:27.018897,QR
TXN0033726,ACC0004245,ACC0001834,2094.06,P2M,2026-08-01 09:19:35.783092,QR
TXN0006422,ACC0001767,ACC0000881,2265.92,P2P,2026-08-01 09:19:38.721910,QR
TXN0017027,ACC0002343,ACC0003645,2269.43,P2P,2026-08-01 09:19:43.192458,UPI_APP
TXN0034206,ACC0000938,ACC0000682,453.02,P2P,2026-08-01 09:19:48.481585,QR
TXN0041466,ACC0002956,ACC0003669,561.11,REFUND,2026-08-01 09:20:09.200559,QR
TXN0022522,ACC0002751,ACC0002239,1904.54,P2P,2026-08-01 09:20:17.027211,INTENT
TXN0017164,ACC0000693,ACC0001973,183.56,P2M,2026-08-01 09:20:43.172053,QR
TXN0037499,ACC0002133,ACC0001019,756.53,P2P,2026-08-01 09:20:59.227410,UPI_APP
TXN0007595,ACC0002963,ACC0002625,638.49,P2P,2026-08-01 09:21:05.005754,UPI_APP
TXN0026741,ACC0003757,ACC0004445,1455.32,P2M,2026-08-01 09:21:21.765722,UPI_APP
TXN0046469,ACC0000799,ACC0004396,899.63,P2P,2026-08-01 09:21:43.244833,UPI_APP
TXN0025029,ACC0000925,ACC0004080,690.4,P2P,2026-08-01 09:21:51.278576,INTENT
TXN0029999,ACC0003834,ACC0002421,1055.86,P2P,2026-08-01 09:21:58.357718,UPI_APP
TXN0002341,ACC0003160,ACC0002770,1528.77,P2P,2026-08-01 09:22:00.960877,UPI_APP
TXN0036751,ACC0004248,ACC0003366,507.35,P2M,2026-08-01 09:22:11.089079,QR
TXN0016654,ACC0002481,ACC0002697,561.94,P2P,2026-08-01 09:22:17.156655,UPI_APP
TXN0004072,ACC0000763,ACC0000291,2270.91,P2P,2026-08-01 09:22:21.081423,QR
TXN0031958,ACC0003401,ACC0003485,679.31,P2P,2026-08-01 09:22:23.962590,UPI_APP
TXN0006658,ACC0002253,ACC0002715,1538.04,P2P,2026-08-01 09:22:27.266420,INTENT
TXN0019266,ACC0003521,ACC0002527,756.48,P2M,2026-08-01 09:22:31.824525,QR
TXN0000802,ACC0001018,ACC0000241,371.82,P2M,2026-08-01 09:22:36.061352,QR
TXN0038345,ACC0001710,ACC0000756,568.4,P2M,2026-08-01 09:23:08.206413,QR
TXN0040386,ACC0002565,ACC0001541,975.16,REFUND,2026-08-01 09:23:09.008143,UPI_APP
TXN0019450,ACC0000459,ACC0000030,387.11,P2P,2026-08-01 09:23:14.850731,QR
TXN0027962,ACC0004071,ACC0002239,414.04,P2P,2026-08-01 09:23:28.823843,INTENT
TXN0036543,ACC0000066,ACC0004342,520.26,REFUND,2026-08-01 09:23:36.540138,UPI_APP
TXN0032274,ACC0002532,ACC0002799,341.34,P2M,2026-08-01 09:23:47.982959,QR
TXN0034403,ACC0003012,ACC0003833,4538.54,P2P,2026-08-01 09:23:48.040332,QR
TXN0027890,ACC0004101,ACC0001675,955.48,P2M,2026-08-01 09:23:48.722053,QR
TXN0026166,ACC0001337,ACC0003252,4204.83,P2P,2026-08-01 09:23:51.148811,INTENT
TXN0044555,ACC0003454,ACC0003997,276.71,P2M,2026-08-01 09:23:57.431276,UPI_APP
TXN0033488,ACC0003518,ACC0003042,997.82,P2P,2026-08-01 09:24:03.025665,UPI_APP
TXN0019304,ACC0000851,ACC0001393,152.56,P2M,2026-08-01 09:24:07.021255,QR
TXN0032544,ACC0002503,ACC0002737,202.47,P2P,2026-08-01 09:24:15.382305,INTENT
TXN0012612,ACC0002212,ACC0004470,661.09,P2P,2026-08-01 09:24:29.762499,INTENT
TXN0002262,ACC0001144,ACC0000723,256.81,P2P,2026-08-01 09:24:47.654974,INTENT
TXN0014260,ACC0000370,ACC0002471,438.4,P2P,2026-08-01 09:24:54.758832,UPI_APP
TXN0033296,ACC0001641,ACC0000992,80.34,P2M,2026-08-01 09:25:00.563663,UPI_APP
TXN0027088,ACC0000056,ACC0000116,459.14,P2P,2026-08-01 09:25:07.226471,UPI_APP
TXN0030658,ACC0000003,ACC0000507,865.18,P2M,2026-08-01 09:25:14.019531,UPI_APP
TXN0017377,ACC0001061,ACC0000280,176.07,P2P,2026-08-01 09:25:14.162765,UPI_APP
TXN0001753,ACC0003904,ACC0002867,213.07,P2M,2026-08-01 09:25:20.434736,UPI_APP
TXN0026753,ACC0003276,ACC0003675,79.8,P2P,2026-08-01 09:25:29.918977,QR
TXN0017018,ACC0002555,ACC0003521,619.05,P2P,2026-08-01 09:25:43.051717,INTENT
TXN0022533,ACC0003048,ACC0001069,7451.77,P2P,2026-08-01 09:26:01.507395,QR
TXN0032030,ACC0003475,ACC0004246,286.29,P2P,2026-08-01 09:26:05.148730,INTENT
TXN0008034,ACC0000823,ACC0000162,4481.04,P2P,2026-08-01 09:26:16.244101,UPI_APP
TXN0045536,ACC0001150,ACC0003698,1072.47,P2M,2026-08-01 09:26:17.358887,UPI_APP
TXN0026428,ACC0003892,ACC0003264,515.53,P2P,2026-08-01 09:26:26.776374,QR
TXN0031360,ACC0003685,ACC0001657,1192.55,P2P,2026-08-01 09:26:26.942258,INTENT
TXN0038768,ACC0002661,ACC0004310,464.63,P2P,2026-08-01 09:26:27.096892,INTENT
TXN0028070,ACC0001454,ACC0004373,1179.22,P2P,2026-08-01 09:26:38.952256,INTENT
TXN0009395,ACC0000757,ACC0001427,3573.57,P2P,2026-08-01 09:26:44.887634,QR
TXN0043824,ACC0003590,ACC0001580,71.91,P2M,2026-08-01 09:27:00.549824,INTENT
TXN0042296,ACC0003303,ACC0002531,303.74,P2P,2026-08-01 09:27:04.775373,INTENT
TXN0049699,ACC0000442,ACC0003595,267.4,P2P,2026-08-01 09:27:08.117788,INTENT
TXN0037713,ACC0003482,ACC0002610,4292.85,P2P,2026-08-01 09:27:15.821308,QR
TXN0049792,ACC0000479,ACC0000530,1378.91,P2P,2026-08-01 09:27:17.574138,QR
TXN0015359,ACC0001538,ACC0002949,859.96,P2P,2026-08-01 09:27:25.888744,INTENT
TXN0043919,ACC0000638,ACC0001769,771.12,P2P,2026-08-01 09:27:29.598085,QR
TXN0004195,ACC0000515,ACC0001707,384.27,P2P,2026-08-01 09:27:31.206087,UPI_APP
TXN0034227,ACC0000014,ACC0002529,805.79,P2P,2026-08-01 09:27:48.297543,UPI_APP
TXN0040495,ACC0003103,ACC0002677,667.29,P2P,2026-08-01 09:28:26.471305,UPI_APP
TXN0030508,ACC0002432,ACC0001648,1439.57,P2P,2026-08-01 09:28:27.960282,UPI_APP
TXN0034137,ACC0002055,ACC0001620,187.84,P2P,2026-08-01 09:28:29.530653,INTENT
TXN0034238,ACC0001583,ACC0000522,725.32,P2M,2026-08-01 09:28:55.235721,QR
TXN0035092,ACC0004308,ACC0001500,471.81,P2P,2026-08-01 09:28:55.321709,INTENT
TXN0043637,ACC0002300,ACC0002649,26.6,P2P,2026-08-01 09:29:08.394848,UPI_APP
TXN0002237,ACC0002170,ACC0002210,978.63,P2P,2026-08-01 09:29:27.019271,INTENT
TXN0021425,ACC0000842,ACC0000088,2740.5,P2M,2026-08-01 09:29:42.594222,QR
TXN0007934,ACC0001952,ACC0002670,571.58,P2P,2026-08-01 09:29:43.584306,UPI_APP
TXN0040703,ACC0004347,ACC0002109,1975.91,P2P,2026-08-01 09:29:58.790725,UPI_APP
TXN0040429,ACC0001478,ACC0000782,545.14,P2P,2026-08-01 09:29:59.338238,QR
TXN0037180,ACC0003743,ACC0001658,1086.04,P2P,2026-08-01 09:30:00.745039,QR
TXN0001864,ACC0003294,ACC0000102,316.73,P2P,2026-08-01 09:30:15.705279,INTENT
TXN0019857,ACC0001194,ACC0001263,1211.51,P2P,2026-08-01 09:30:18.317073,QR
TXN0024912,ACC0001277,ACC0003517,584.88,P2P,2026-08-01 09:30:49.779553,UPI_APP
TXN0011214,ACC0000847,ACC0004349,916.64,P2P,2026-08-01 09:31:08.617702,INTENT
TXN0035391,ACC0002984,ACC0001086,3145.0,P2P,2026-08-01 09:31:13.757525,INTENT
TXN0029447,ACC0003277,ACC0002993,2212.52,P2P,2026-08-01 09:31:51.964974,UPI_APP
TXN0013624,ACC0003387,ACC0001930,1461.65,P2M,2026-08-01 09:32:05.525034,QR
TXN0006734,ACC0000126,ACC0000760,314.59,REFUND,2026-08-01 09:32:05.532909,INTENT
TXN0019975,ACC0001556,ACC0003464,296.68,P2M,2026-08-01 09:32:50.141512,QR
TXN0001835,ACC0002781,ACC0001230,1113.94,P2P,2026-08-01 09:32:55.164638,UPI_APP
TXN0017378,ACC0001454,ACC0001371,464.99,P2P,2026-08-01 09:33:25.667325,UPI_APP
TXN0041695,ACC0002200,ACC0001976,501.32,P2M,2026-08-01 09:33:33.566999,QR
TXN0000596,ACC0003181,ACC0000595,310.52,REFUND,2026-08-01 09:33:46.964696,INTENT
TXN0046601,ACC0001383,ACC0002545,1245.23,P2P,2026-08-01 09:33:47.615049,QR
TXN0033333,ACC0000434,ACC0004032,568.34,P2M,2026-08-01 09:34:04.983597,UPI_APP
TXN0038729,ACC0000591,ACC0001493,1691.74,P2P,2026-08-01 09:34:05.504910,UPI_APP
TXN0016213,ACC0003466,ACC0004319,1471.35,P2P,2026-08-01 09:34:09.388324,UPI_APP
TXN0013291,ACC0000448,ACC0003017,235.87,P2P,2026-08-01 09:34:34.968301,QR
TXN0044768,ACC0003283,ACC0002230,588.68,P2P,2026-08-01 09:34:40.205417,UPI_APP
TXN0024202,ACC0003914,ACC0002447,786.03,P2M,2026-08-01 09:34:47.449113,UPI_APP
TXN0039494,ACC0000528,ACC0002870,364.51,P2P,2026-08-01 09:34:54.655242,INTENT
TXN0023960,ACC0001282,ACC0000924,286.55,P2P,2026-08-01 09:35:30.451386,INTENT
TXN0001273,ACC0001585,ACC0003130,1457.97,P2M,2026-08-01 09:35:34.584929,UPI_APP
TXN0035157,ACC0003685,ACC0001181,846.21,P2P,2026-08-01 09:35:35.344188,INTENT
TXN0007368,ACC0000084,ACC0000644,742.18,P2P,2026-08-01 09:35:48.592202,QR
TXN0030966,ACC0004031,ACC0003108,3172.36,P2M,2026-08-01 09:35:58.447856,QR
TXN0013251,ACC0004185,ACC0001723,552.9,P2P,2026-08-01 09:36:01.566330,UPI_APP
TXN0030700,ACC0000536,ACC0003873,2086.76,REFUND,2026-08-01 09:36:15.510686,INTENT
TXN0034161,ACC0001685,ACC0001005,257.14,P2P,2026-08-01 09:36:19.877506,QR
TXN0031138,ACC0003685,ACC0003568,267.29,P2P,2026-08-01 09:36:43.664566,UPI_APP
TXN0018922,ACC0002063,ACC0002136,424.41,P2M,2026-08-01 09:36:50.523094,INTENT
TXN0011277,ACC0000859,ACC0001065,483.21,P2P,2026-08-01 09:36:53.363891,INTENT
TXN0022120,ACC0003795,ACC0000679,748.15,P2P,2026-08-01 09:36:57.453672,INTENT
TXN0005955,ACC0001945,ACC0003439,914.85,P2P,2026-08-01 09:37:01.611277,UPI_APP
TXN0043305,ACC0000767,ACC0003716,868.96,P2P,2026-08-01 09:37:20.790336,INTENT
TXN0004360,ACC0002228,ACC0004329,1372.62,P2P,2026-08-01 09:37:21.485023,INTENT
TXN0045152,ACC0004399,ACC0002951,724.79,P2P,2026-08-01 09:37:33.076201,QR
TXN0021973,ACC0000527,ACC0000087,179.78,P2P,2026-08-01 09:37:56.435592,QR
TXN0009064,ACC0000862,ACC0000234,1182.76,P2M,2026-08-01 09:38:09.362964,INTENT
TXN0041756,ACC0003958,ACC0002535,4730.48,P2M,2026-08-01 09:38:20.289920,QR
TXN0020309,ACC0000989,ACC0000128,527.45,P2P,2026-08-01 09:38:45.346294,QR
TXN0002762,ACC0000602,ACC0000095,1664.74,P2P,2026-08-01 09:38:52.488332,UPI_APP
TXN0019941,ACC0003466,ACC0004178,175.28,P2M,2026-08-01 09:38:55.087801,UPI_APP
TXN0007425,ACC0000764,ACC0003511,2477.11,P2M,2026-08-01 09:39:03.403503,INTENT
TXN0007996,ACC0003885,ACC0001632,3426.82,P2M,2026-08-01 09:39:11.326511,INTENT
TXN0009286,ACC0002960,ACC0001742,485.68,P2P,2026-08-01 09:39:11.648291,UPI_APP
TXN0018824,ACC0002355,ACC0000812,1230.46,P2P,2026-08-01 09:39:22.743192,INTENT
TXN0020573,ACC0003696,ACC0003800,2249.48,P2P,2026-08-01 09:39:37.891581,INTENT
TXN0029369,ACC0002626,ACC0002696,730.25,P2M,2026-08-01 09:39:42.642492,UPI_APP
TXN0017189,ACC0000584,ACC0004016,5187.01,REFUND,2026-08-01 09:39:48.286883,INTENT
TXN0014847,ACC0001046,ACC0003466,1439.15,P2M,2026-08-01 09:39:49.039419,INTENT
TXN0019574,ACC0001824,ACC0001018,3445.39,P2P,2026-08-01 09:39:56.121959,UPI_APP
TXN0032092,ACC0003373,ACC0003663,53.08,P2P,2026-08-01 09:39:58.070676,UPI_APP
TXN0011756,ACC0004483,ACC0000125,168.58,P2P,2026-08-01 09:40:02.619816,QR
TXN0006236,ACC0003220,ACC0000888,638.73,P2P,2026-08-01 09:40:04.838760,QR
TXN0016745,ACC0000593,ACC0000178,1000.54,P2M,2026-08-01 09:40:18.612890,QR
TXN0027950,ACC0000821,ACC0000371,5776.96,P2P,2026-08-01 09:40:28.684635,INTENT
TXN0049977,ACC0004468,ACC0003505,571.6,P2P,2026-08-01 09:40:31.424767,UPI_APP
TXN0029783,ACC0002324,ACC0002729,1699.37,P2M,2026-08-01 09:40:33.703598,UPI_APP
TXN0035930,ACC0001108,ACC0000229,626.59,P2P,2026-08-01 09:40:46.724165,UPI_APP
TXN0044309,ACC0002416,ACC0000831,1503.3,REFUND,2026-08-01 09:40:47.643508,INTENT
TXN0015917,ACC0002722,ACC0000128,511.04,P2P,2026-08-01 09:40:59.880173,QR
TXN0001278,ACC0003226,ACC0004042,427.85,P2M,2026-08-01 09:41:01.011464,QR
TXN0009280,ACC0004115,ACC0002259,283.89,P2M,2026-08-01 09:41:07.761875,INTENT
TXN0003243,ACC0000977,ACC0001980,1353.18,P2P,2026-08-01 09:41:18.172229,INTENT
TXN0030393,ACC0001761,ACC0000425,782.77,P2P,2026-08-01 09:41:19.973104,QR
TXN0013592,ACC0003664,ACC0004134,291.37,P2P,2026-08-01 09:41:30.745590,INTENT
TXN0028078,ACC0002610,ACC0001913,2708.01,P2P,2026-08-01 09:42:02.202935,QR
TXN0046155,ACC0001210,ACC0003504,257.32,P2P,2026-08-01 09:42:20.106458,INTENT
TXN0033718,ACC0001831,ACC0003536,649.67,P2M,2026-08-01 09:42:23.395869,INTENT
TXN0032321,ACC0002240,ACC0002998,403.89,P2P,2026-08-01 09:42:29.046339,UPI_APP
TXN0046638,ACC0003799,ACC0001718,119.1,P2P,2026-08-01 09:42:36.793490,UPI_APP
TXN0018597,ACC0000938,ACC0001396,7851.56,P2P,2026-08-01 09:42:51.468087,INTENT
TXN0021548,ACC0000684,ACC0001681,633.02,P2M,2026-08-01 09:43:11.578022,INTENT
TXN0015263,ACC0003651,ACC0003696,82.43,P2P,2026-08-01 09:43:20.653971,INTENT
TXN0006359,ACC0004189,ACC0003541,178.96,P2P,2026-08-01 09:43:20.760783,UPI_APP
TXN0030008,ACC0001121,ACC0003178,428.45,P2P,2026-08-01 09:43:31.698543,QR
TXN0047841,ACC0000678,ACC0004414,89.46,P2P,2026-08-01 09:43:40.687959,UPI_APP
TXN0028088,ACC0003090,ACC0001619,242.59,P2P,2026-08-01 09:44:10.533373,UPI_APP
TXN0028612,ACC0001396,ACC0000319,417.64,P2P,2026-08-01 09:44:17.478202,INTENT
TXN0019846,ACC0003901,ACC0000343,997.96,P2P,2026-08-01 09:44:23.654916,QR
TXN0035334,ACC0001488,ACC0001744,947.43,P2P,2026-08-01 09:44:31.048259,UPI_APP
TXN0038487,ACC0003374,ACC0002273,974.43,P2M,2026-08-01 09:44:32.022398,UPI_APP
TXN0014126,ACC0003500,ACC0002971,1058.62,P2P,2026-08-01 09:44:47.076941,QR
TXN0033810,ACC0002403,ACC0002400,411.92,P2P,2026-08-01 09:44:57.497104,QR
TXN0029773,ACC0002392,ACC0003378,767.79,P2P,2026-08-01 09:44:58.790085,INTENT
TXN0010317,ACC0003395,ACC0002281,1761.49,P2P,2026-08-01 09:45:35.444549,UPI_APP
TXN0009367,ACC0000989,ACC0004347,3013.38,P2P,2026-08-01 09:46:02.370873,INTENT
TXN0023929,ACC0001540,ACC0002961,323.75,P2P,2026-08-01 09:46:10.281846,UPI_APP
TXN0017344,ACC0004130,ACC0001627,244.56,P2P,2026-08-01 09:46:13.767519,INTENT
TXN0037269,ACC0003336,ACC0001707,768.06,P2P,2026-08-01 09:46:17.978441,UPI_APP
TXN0030341,ACC0003897,ACC0004318,266.42,P2M,2026-08-01 09:46:29.918879,UPI_APP
TXN0038075,ACC0000153,ACC0001246,875.89,P2P,2026-08-01 09:46:49.190132,INTENT
TXN0045570,ACC0001245,ACC0000949,771.04,P2P,2026-08-01 09:47:15.271378,UPI_APP
TXN0025050,ACC0001717,ACC0001600,422.51,P2P,2026-08-01 09:47:45.646209,INTENT
TXN0008367,ACC0000205,ACC0002679,893.74,P2P,2026-08-01 09:48:01.365758,QR
TXN0001763,ACC0001674,ACC0003651,97.49,P2P,2026-08-01 09:48:06.310199,INTENT
TXN0000429,ACC0003032,ACC0001368,715.44,P2P,2026-08-01 09:48:08.287300,QR
TXN0045451,ACC0001684,ACC0002730,1331.22,P2P,2026-08-01 09:48:10.908088,INTENT
TXN0004647,ACC0000272,ACC0003887,1438.08,P2P,2026-08-01 09:48:20.294709,UPI_APP
TXN0023810,ACC0002133,ACC0001722,413.4,P2P,2026-08-01 09:48:21.118364,QR
TXN0041744,ACC0002684,ACC0004208,1782.17,REFUND,2026-08-01 09:48:25.993662,QR
TXN0003326,ACC0001826,ACC0002178,1167.51,REFUND,2026-08-01 09:48:30.204801,QR
TXN0013790,ACC0002611,ACC0001000,257.69,P2M,2026-08-01 09:48:33.879325,INTENT
TXN0033685,ACC0002151,ACC0003782,1710.63,P2P,2026-08-01 09:48:35.052196,INTENT
TXN0037104,ACC0000989,ACC0002666,499.55,P2M,2026-08-01 09:48:46.090086,INTENT
TXN0017954,ACC0002362,ACC0002693,371.06,P2P,2026-08-01 09:48:49.124505,UPI_APP
TXN0015032,ACC0001575,ACC0003054,93.03,P2M,2026-08-01 09:49:01.526833,UPI_APP
TXN0034569,ACC0003310,ACC0001897,1646.84,P2P,2026-08-01 09:49:02.021740,UPI_APP
TXN0028212,ACC0001134,ACC0002658,1200.48,P2P,2026-08-01 09:49:42.823625,QR
TXN0042828,ACC0001045,ACC0003060,9185.2,P2M,2026-08-01 09:49:44.128548,QR
TXN0026405,ACC0000796,ACC0003579,825.61,P2P,2026-08-01 09:49:46.477618,INTENT
TXN0022088,ACC0002402,ACC0001319,1368.22,P2P,2026-08-01 09:50:36.208810,UPI_APP
TXN0044071,ACC0002738,ACC0004288,177.15,P2P,2026-08-01 09:50:38.712567,UPI_APP
TXN0014062,ACC0003766,ACC0003450,2974.08,P2P,2026-08-01 09:50:48.058757,QR
TXN0043519,ACC0001957,ACC0000854,937.74,P2M,2026-08-01 09:50:52.155259,UPI_APP
TXN0045457,ACC0002708,ACC0002958,1546.99,P2M,2026-08-01 09:50:53.146752,UPI_APP
TXN0046299,ACC0002613,ACC0003574,641.18,P2P,2026-08-01 09:50:57.395204,QR
TXN0005440,ACC0001440,ACC0001237,1503.57,P2P,2026-08-01 09:51:09.091377,INTENT
TXN0021125,ACC0003705,ACC0000545,874.46,P2P,2026-08-01 09:51:24.565651,QR
TXN0035736,ACC0000789,ACC0001310,256.89,P2M,2026-08-01 09:51:26.438604,QR
TXN0007001,ACC0002084,ACC0002001,9679.55,P2P,2026-08-01 09:51:32.420918,INTENT
TXN0000399,ACC0000170,ACC0001361,2545.87,P2P,2026-08-01 09:51:39.254120,UPI_APP
TXN0039726,ACC0001623,ACC0002096,592.35,P2P,2026-08-01 09:51:41.269291,QR
TXN0005071,ACC0002714,ACC0000520,4935.07,P2P,2026-08-01 09:51:50.043623,QR
TXN0011305,ACC0004252,ACC0001747,2502.24,P2M,2026-08-01 09:52:00.387250,QR
TXN0022641,ACC0000190,ACC0001749,429.02,P2M,2026-08-01 09:52:25.834842,QR
TXN0035615,ACC0001186,ACC0002476,2138.7,P2M,2026-08-01 09:52:26.446341,QR
TXN0016973,ACC0002128,ACC0000643,113.2,P2M,2026-08-01 09:52:31.162407,UPI_APP
TXN0033376,ACC0001870,ACC0001361,543.11,P2P,2026-08-01 09:52:49.869876,UPI_APP
TXN0032553,ACC0002221,ACC0002078,323.62,P2P,2026-08-01 09:53:07.278733,QR
TXN0023001,ACC0002010,ACC0001757,831.76,P2P,2026-08-01 09:53:12.795154,QR
TXN0026514,ACC0001200,ACC0001754,549.36,P2P,2026-08-01 09:53:18.685365,UPI_APP
TXN0021015,ACC0001251,ACC0002029,1613.91,P2P,2026-08-01 09:53:28.134747,INTENT
TXN0013425,ACC0001040,ACC0002063,1984.88,P2P,2026-08-01 09:53:35.314618,UPI_APP
TXN0012483,ACC0000810,ACC0003547,1989.27,P2M,2026-08-01 09:53:39.716258,INTENT
TXN0022590,ACC0002076,ACC0002821,2013.69,P2P,2026-08-01 09:53:43.276160,INTENT
TXN0044235,ACC0002950,ACC0003736,636.9,REFUND,2026-08-01 09:53:59.631020,QR
TXN0032286,ACC0004081,ACC0004085,5720.86,P2M,2026-08-01 09:54:15.280930,INTENT
TXN0043031,ACC0004008,ACC0002233,616.25,P2P,2026-08-01 09:54:23.741923,QR
TXN0045865,ACC0003805,ACC0002249,1690.07,P2P,2026-08-01 09:54:28.850174,QR
TXN0004155,ACC0000013,ACC0001322,552.02,P2P,2026-08-01 09:54:55.269282,INTENT
TXN0046195,ACC0001675,ACC0002604,1024.54,P2P,2026-08-01 09:55:03.678449,QR
TXN0002902,ACC0004093,ACC0001910,2157.56,REFUND,2026-08-01 09:55:28.601371,QR
TXN0016696,ACC0002784,ACC0002996,1006.77,P2M,2026-08-01 09:55:33.435806,INTENT
TXN0016587,ACC0000642,ACC0003599,4462.02,P2P,2026-08-01 09:55:34.408256,INTENT
TXN0014563,ACC0000242,ACC0002009,1456.72,P2M,2026-08-01 09:55:43.474784,INTENT
TXN0031982,ACC0001510,ACC0001560,182.94,P2P,2026-08-01 09:55:59.132950,QR
TXN0002816,ACC0000443,ACC0004225,895.74,P2P,2026-08-01 09:56:05.744896,INTENT
TXN0022919,ACC0003757,ACC0003505,1971.8,P2M,2026-08-01 09:56:08.112840,INTENT
TXN0046892,ACC0000193,ACC0003835,5037.52,P2P,2026-08-01 09:56:10.748376,INTENT
TXN0009852,ACC0001500,ACC0002318,2141.97,P2M,2026-08-01 09:56:11.637529,QR
TXN0003174,ACC0003059,ACC0003551,690.45,P2M,2026-08-01 09:56:12.881208,INTENT
TXN0040339,ACC0004387,ACC0001146,1109.27,P2P,2026-08-01 09:56:14.920131,INTENT
TXN0012236,ACC0000830,ACC0001554,1009.16,P2P,2026-08-01 09:56:16.496192,UPI_APP
TXN0028117,ACC0000181,ACC0002534,272.04,P2M,2026-08-01 09:56:19.214891,INTENT
TXN0032581,ACC0000763,ACC0004048,197.66,P2P,2026-08-01 09:56:21.878577,UPI_APP
TXN0012546,ACC0000748,ACC0000069,636.87,REFUND,2026-08-01 09:56:24.440508,INTENT
TXN0037640,ACC0002511,ACC0001982,556.36,P2P,2026-08-01 09:56:51.585099,UPI_APP
TXN0041847,ACC0003287,ACC0000596,172.26,P2P,2026-08-01 09:56:59.191508,QR
TXN0031326,ACC0003572,ACC0001267,263.06,P2M,2026-08-01 09:57:02.196507,QR
TXN0047608,ACC0002339,ACC0003346,2055.51,P2P,2026-08-01 09:57:03.414017,INTENT
